stock_id,stock_name,stock_type
066896,元債2X群益51購06,TW
066901,大亞群益4B購01,TW
066904,劍麟群益4B購01,TW
066915,國產群益4C購01,TW
066919,晶技群益4C購01,TW
066920,健鼎群益4B購01,TW
066921,景碩群益51購01,TW
066926,和碩群益51購01,TW
066935,裕慶群益51購01,TW
066942,聯詠富邦4B購01,TW
066946,T50反1元大4C購03,TW
066949,美債2X元大57購01,TW
066962,京元電元大4B購01,TW
066971,緯創元大4B購02,TW
066974,世芯元大4B購03,TW
066982,臺股指元大4B購07,TW
066988,元金2X凱基51購01,TW
066996,台積電凱基4B購05,TW
067001,技嘉凱基4B購01,TW
067013,啟�硈肭�4C購01,TW
067018,臺股指凱基4C購05,TW
067019,台塑統一51購04,TW
067020,一詮統一57購01,TW
067021,長榮統一51購01,TW
067022,陽明統一51購01,TW
067023,萬海統一51購01,TW
067024,大立光統一51購03,TW
067025,奇鋐統一51購01,TW
067026,景碩統一53購01,TW
067027,新唐統一55購01,TW
067028,保瑞統一55購01,TW
067029,永道統一51購02,TW
067030,永道統一53購03,TW
067035,元債2X永豐51購01,TW
067037,鴻準永豐51購01,TW
067038,京元電永豐51購01,TW
067040,陽明永豐4B購01,TW
067045,景碩永豐51購01,TW
067052,永道永豐51購01,TW
067055,元債2X群益51購07,TW
067059,鴻海群益5C購04,TW
067060,鴻海群益61購01,TW
067063,所羅門群益4B購01,TW
067065,聯發科群益4B購02,TW
067077,景碩群益51購02,TW
067086,光寶科兆豐51購01,TW
067087,台積電兆豐4B購01,TW
067088,南亞科兆豐51購01,TW
067090,和碩兆豐51購01,TW
067092,力積電兆豐4B購01,TW
067095,世紀鋼兆豐51購01,TW
067097,華城元富51購01,TW
067112,滬深2X國票4B購01,TW
067141,台積電元大4B購03,TW
067142,台積電元大4B購04,TW
067143,台積電元大4B購05,TW
067158,聯發科元大51購01,TW
067171,神達元大51購01,TW
067172,材料元大4B購02,TW
067178,臺股指元大4C購08,TW
067180,聯電富邦4B購01,TW
067181,聯電富邦4B購02,TW
067183,鴻海富邦4B購01,TW
067184,鴻海富邦4B購02,TW
067187,元債2X富邦4B購03,TW
067188,達興統一51購01,TW
067189,達興統一53購03,TW
067190,達興統一55購01,TW
067192,元黃金凱基4B購01,TW
067222,上証2X永豐51購01,TW
067223,元債2X永豐59購01,TW
067224,台積電永豐51購03,TW
067227,長榮航永豐51購01,TW
067229,景碩永豐51購02,TW
067234,道瓊銀元富51購01,TW
067235,中砂元富51購01,TW
067239,長榮元富51購03,TW
067346,欣興元大4B購05,TW
067348,緯創元大4B購03,TW
067353,世芯元大51購01,TW
067367,臺股指元大4C購09,TW
067378,鴻海富邦4B購03,TW
067389,台塑元富51購01,TW
067390,科妍元富51購02,TW
067392,國巨元富51購02,TW
067399,世芯元富51購04,TW
067404,惠特元富51購01,TW
067405,台塑統一51購05,TW
067406,台塑統一51購06,TW
067407,台化統一4C購01,TW
067408,台化統一51購03,TW
067409,鴻海統一51購05,TW
067410,台積電統一51購07,TW
067411,奇鋐統一51購02,TW
067412,達興統一51購02,TW
067413,台塑化統一51購01,TW
067414,永道統一51購03,TW
067417,台灣50永豐4B購01,TW
067422,潤泰全永豐51購01,TW
067423,奇鋐永豐51購01,TW
067426,玉晶光永豐4B購01,TW
067427,嘉澤永豐4B購01,TW
067429,神達永豐51購01,TW
067456,台灣50凱基4B購02,TW
067457,台塑凱基4B購01,TW
067490,臺股指凱基4B購13,TW
067491,滬深2X元大4C購01,TW
067492,滬深2X元大51購01,TW
067517,奇鋐元大4B購01,TW
067521,欣興元大4B購06,TW
067589,元債2X元富61購03,TW
067595,台塑元富51購02,TW
067610,台塑化元富51購01,TW
067615,台塑統一51購07,TW
067616,台塑統一61購01,TW
067617,南亞統一51購03,TW
067618,南亞統一51購04,TW
067619,南亞統一51購05,TW
067620,南亞統一53購01,TW
067621,台化統一51購04,TW
067622,宇隆統一51購01,TW
067627,鴻海統一51購06,TW
067629,台積電統一51購08,TW
067630,台積電統一57購10,TW
067631,金像電統一51購03,TW
067632,大立光統一51購04,TW
067633,奇鋐統一4C購03,TW
067634,中磊統一51購01,TW
067635,鈺邦統一51購01,TW
067636,台塑化統一51購02,TW
067637,台塑化統一51購03,TW
067638,來億統一51購01,TW
067639,來億統一51購02,TW
067640,來億統一55購01,TW
067641,來億統一57購01,TW
067642,世紀鋼統一51購02,TW
067644,台塑永豐51購01,TW
067648,技嘉永豐4B購01,TW
067659,臺股指永豐4B購04,TW
067660,臺股指永豐4B購05,TW
067661,臺股指永豐4B購06,TW
067662,滬深2X凱基4C購01,TW
067663,滬深2X凱基51購01,TW
067665,台塑凱基4B購02,TW
067692,S&P反1元大51購01,TW
067713,聯發科元大4B購03,TW
067720,奇鋐元大4B購02,TW
067735,台化群益4B購01,TW
067737,中鋼群益4B購01,TW
067738,友達群益4B購01,TW
067759,台塑統一51購08,TW
067760,川湖統一51購03,TW
067761,金像電統一4B購02,TW
067762,技嘉統一51購02,TW
067763,南亞科統一4B購01,TW
067764,南亞科統一51購02,TW
067765,京元電統一51購02,TW
067766,飛宏統一4C購01,TW
067767,神基統一4B購02,TW
067768,神基統一51購01,TW
067769,奇鋐統一4B購03,TW
067770,世芯統一4C購05,TW
067771,來億統一51購03,TW
067772,來億統一53購01,TW
067787,香港2X元富51購01,TW
067790,國巨元富51購03,TW
067792,皇昌元富51購01,TW
067807,日月光元富51購01,TW
067808,材料元富51購01,TW
067810,台塑化元富51購02,TW
067820,鴻準永豐4B購01,TW
067831,世紀鋼永豐4B購01,TW
067834,S&P反1凱基51購01,TW
067859,迅得凱基4B購01,TW
067870,台塑群益4B購02,TW
067884,訊芯群益4B購01,TW
067886,穎崴群益4B購01,TW
067888,巨大群益51購01,TW
067893,T50正2元大4C購02,TW
067894,滬深2X元大55購01,TW
067895,滬深2X元大56購01,TW
067896,滬深2X元大57購01,TW
067897,元債2X元大61購01,TW
067898,美債2X元大61購01,TW
067912,聯發科元大4B購04,TW
067920,奇鋐元大4B購03,TW
067930,臺股指元大4B購09,TW
067931,臺股指元大4C購10,TW
067947,國巨永豐4B購01,TW
067950,金像電永豐4B購01,TW
067956,玉晶光永豐4B購02,TW
067959,創意永豐4B購01,TW
067961,創意永豐4C購02,TW
067962,創意永豐51購01,TW
067964,辛耘永豐4B購01,TW
067971,台塑統一51購10,TW
067972,南亞統一51購06,TW
067974,台化統一51購05,TW
067975,中砂統一4C購02,TW
067976,光寶科統一4C購01,TW
067977,台達電統一51購01,TW
067978,鴻海統一4C購09,TW
067979,致茂統一51購02,TW
067980,佳能統一51購01,TW
067981,聯發科統一4C購09,TW
067982,鉅祥統一54購01,TW
067983,神基統一4C購01,TW
067984,創意統一51購02,TW
067985,辛耘統一51購04,TW
067986,祥碩統一51購01,TW
067987,保瑞統一51購03,TW
067993,台灣50群益51購01,TW
068012,世芯群益51購02,TW
068021,中興電元大4B購01,TW
068031,聯發科元大4B購05,TW
068042,創意元大4B購03,TW
068055,滬深2X凱基55購01,TW
068056,滬深2X凱基56購01,TW
068057,元債2X凱基5C購03,TW
068058,美債2X凱基5C購01,TW
068059,元日2X凱基59購01,TW
068060,道瓊銅凱基4B購01,TW
068075,大立光凱基56購01,TW
068081,創意凱基4C購01,TW
068082,日月光凱基4B購01,TW
068115,創意元富51購01,TW
068122,富世達元富51購01,TW
068144,辛耘富邦4C購01,TW
068148,台塑統一52購01,TW
068149,台塑統一54購01,TW
068150,南亞統一52購01,TW
068151,台化統一52購01,TW
068152,宇隆統一52購01,TW
068153,光寶科統一54購01,TW
068154,友訊統一52購01,TW
068155,南亞科統一52購01,TW
068156,立隆電統一51購01,TW
068157,立隆電統一52購01,TW
068158,立隆電統一55購01,TW
068159,神基統一52購01,TW
068160,奇鋐統一4C購04,TW
068161,奇鋐統一55購01,TW
068164,創意統一52購02,TW
068165,創意統一52購03,TW
068166,力積電統一52購01,TW
068167,力積電統一55購01,TW
068168,富世達統一52購01,TW
068169,富世達統一54購01,TW
068170,富世達統一54購02,TW
068171,富世達統一5A購01,TW
068172,富世達統一62購01,TW
068173,富世達統一62購02,TW
068174,鈺齊統一52購01,TW
068186,緯創永豐4C購03,TW
068192,泰金寶永豐4C購01,TW
068194,鴻海元富52購01,TW
068195,鴻海元富52購02,TW
068210,元債2X群益52購01,TW
068211,元日2X群益51購01,TW
068219,台積電群益4C購05,TW
068234,臺指反國票52購01,TW
068263,台灣50凱基52購01,TW
068281,緯創凱基4C購01,TW
068282,緯創凱基4C購02,TW
068285,世芯凱基4C購04,TW
068304,台積電元大51購03,TW
068336,美債2X永豐54購01,TW
068344,長榮永豐54購01,TW
068353,力積電永豐4C購01,TW
068358,上銀富邦4C購01,TW
068359,威盛富邦4C購01,TW
068365,創意富邦4C購01,TW
068367,創意富邦4C購02,TW
068375,臺股指富邦4C購03,TW
068376,臺股指富邦4C購04,TW
068377,華新統一52購01,TW
068378,大成鋼統一52購01,TW
068379,聯電統一51購02,TW
068380,華通統一52購01,TW
068381,鴻海統一62購01,TW
068382,台積電統一62購01,TW
068383,台積電統一62購02,TW
068384,佳能統一58購01,TW
068385,南亞科統一52購02,TW
068386,聯發科統一62購01,TW
068387,立隆電統一52購02,TW
068388,長榮統一62購01,TW
068390,陽明統一52購01,TW
068391,陽明統一62購01,TW
068393,大立光統一62購01,TW
068394,創意統一56購01,TW
068395,群創統一51購01,TW
068396,嘉澤統一51購03,TW
068397,牧德統一52購01,TW
068398,日月光統一52購01,TW
068399,達興統一54購01,TW
068400,啟�眵峇@52購01,TW
068401,訊芯統一54購01,TW
068402,鼎基統一54購01,TW
068403,力積電統一52購02,TW
068404,力積電統一54購01,TW
068405,富世達統一52購02,TW
068406,富世達統一52購03,TW
068407,富世達統一54購03,TW
068408,富世達統一56購01,TW
068409,富世達統一58購01,TW
068410,鈺齊統一52購02,TW
068414,大成鋼元富52購01,TW
068441,元債2X凱基52購02,TW
068444,台積電凱基4C購13,TW
068449,萬海凱基4C購01,TW
068461,台灣50群益4C購01,TW
068510,大立光元大51購01,TW
068511,大立光元大52購01,TW
068516,碩天元大51購01,TW
068536,台積電富邦4C購05,TW
068537,台積電富邦4C購06,TW
068543,力積電富邦4C購01,TW
068549,緯創兆豐52購01,TW
068551,天虹兆豐52購01,TW
068573,T50正2群益51購01,TW
068574,元債2X群益52購02,TW
068576,台積電群益52購01,TW
068577,致茂群益4C購01,TW
068592,力積電群益4C購01,TW
068599,上銀元大51購01,TW
068610,台光電元大4C購01,TW
068615,大立光元大51購02,TW
068616,大立光元大52購02,TW
068630,材料元大4C購01,TW
068638,中興電統一52購01,TW
068639,華城統一56購02,TW
068640,美時統一58購01,TW
068641,川湖統一52購01,TW
068642,聯電統一52購01,TW
068643,聯電統一54購01,TW
068644,仁寶統一52購01,TW
068645,台積電統一62購03,TW
068646,藍天統一52購01,TW
068647,聯發科統一62購02,TW
068648,立隆電統一5A購01,TW
068649,國泰金統一52購01,TW
068650,神基統一51購02,TW
068651,聯詠統一51購02,TW
068652,智原統一52購02,TW
068653,創意統一52購04,TW
068654,碩天統一52購01,TW
068655,日月光統一51購03,TW
068656,達興統一53購04,TW
068657,鼎基統一52購01,TW
068658,緯穎統一52購03,TW
068659,力積電統一52購03,TW
068660,力積電統一54購02,TW
068661,力積電統一54購03,TW
068662,力積電統一58購01,TW
068672,台積電永豐62購01,TW
068676,皇昌永豐4C購01,TW
068679,奇鋐永豐51購02,TW
068681,世芯永豐51購02,TW
068696,台積電凱基5A購01,TW
068699,聯發科凱基4C購06,TW
068716,臺股指凱基4C購07,TW
068735,一詮群益52購01,TW
068747,T50正2凱基51購01,TW
068755,微星凱基51購01,TW
068757,欣興凱基4C購02,TW
068758,世芯凱基52購01,TW
068762,材料凱基4C購01,TW
068773,臺股指凱基4C購08,TW
068821,聯發科凱基4C購01,TW
068828,華城統一51購03,TW
068829,華邦電統一52購01,TW
068830,華碩統一52購01,TW
068831,藍天統一58購01,TW
068832,大同統一52購01,TW
068833,大同統一52購02,TW
068834,微星統一52購01,TW
068835,聯發科統一52購01,TW
068836,聯發科統一56購02,TW
068837,聯發科統一62購03,TW
068838,智易統一52購01,TW
068839,精銳統一51購02,TW
068840,精銳統一62購01,TW
068841,立積統一52購01,TW
068842,立積統一52購02,TW
068843,立積統一52購03,TW
068844,立積統一52購04,TW
068845,立積統一58購01,TW
068846,立積統一62購01,TW
068847,立積統一62購02,TW
068848,亞翔統一52購01,TW
068849,昇陽半統一54購01,TW
068850,昇陽半統一62購01,TW
068851,鈺齊統一52購03,TW
068874,精銳永豐4C購01,TW
068892,立積元富52購01,TW
068895,上銀元大51購02,TW
068903,台光電元大4C購02,TW
068904,聯發科元大4C購03,TW
068925,精銳元大52購01,TW
068926,材料元大4C購02,TW
068963,智原富邦4C購01,TW
068964,欣興富邦4B購01,TW
068968,創意富邦4C購03,TW
068969,創意富邦4C購04,TW
068971,南電富邦4B購01,TW
068979,鴻海兆豐4B購01,TW
068980,台積電兆豐4C購01,TW
068981,旺宏兆豐52購01,TW
068985,辛耘兆豐52購01,TW
068988,立積兆豐52購01,TW
068991,鴻海國泰51購01,TW
069000,道瓊反國票4B購01,TW
069024,香港2X永豐52購01,TW
069026,上銀永豐4B購02,TW
069033,創意永豐4B購02,TW
069034,世芯永豐4B購05,TW
069035,世芯永豐4C購04,TW
069036,材料永豐4B購01,TW
069037,立積永豐4B購01,TW
069038,立積永豐52購01,TW
069042,臺指反凱基52購01,TW
069059,智原凱基4C購01,TW
069078,聯發科凱基4C購02,TW
069082,台積電元大4B購06,TW
069094,聯發科元大4C購04,TW
069096,緯創元大4C購01,TW
069099,創意元大51購01,TW
069110,立積元大4B購02,TW
069137,奇鋐群益52購01,TW
069152,精成科群益52購01,TW
069153,穎崴群益4C購01,TW
069154,泰金寶群益4C購01,TW
069155,華城統一52購01,TW
069156,大成鋼統一52購02,TW
069157,大成鋼統一52購03,TW
069158,大成鋼統一52購04,TW
069159,光寶科統一52購02,TW
069160,鴻海統一52購01,TW
069161,台積電統一52購06,TW
069162,台積電統一52購07,TW
069164,台積電統一5C購02,TW
069165,台積電統一62購04,TW
069166,宏�眵峇@52購01,TW
069167,宏�眵峇@52購02,TW
069168,華碩統一52購02,TW
069169,華碩統一52購03,TW
069170,技嘉統一52購02,TW
069171,微星統一51購02,TW
069172,聯發科統一52購02,TW
069173,長榮統一52購01,TW
069174,萬海統一52購01,TW
069175,大立光統一56購01,TW
069176,奇鋐統一52購02,TW
069177,智原統一51購02,TW
069178,欣興統一52購02,TW
069179,緯創統一52購01,TW
069180,新日興統一52購01,TW
069185,創意統一5A購01,TW
069187,牧德統一52購02,TW
069188,辛耘統一52購01,TW
069190,世芯統一53購02,TW
069194,日月光統一52購02,TW
069195,日月光統一52購03,TW
069199,精銳統一4C購01,TW
069200,精銳統一52購03,TW
069205,立積統一52購05,TW
069206,立積統一54購01,TW
069207,立積統一56購01,TW
069208,立積統一58購02,TW
069209,中磊統一52購01,TW
069210,亞翔統一52購02,TW
069211,迅得統一52購01,TW
069212,昇陽半統一54購02,TW
069213,羅昇統一53購01,TW
069221,大成鋼元富52購02,TW
069223,鴻海元富52購03,TW
069228,台積電元富62購01,TW
069238,精銳元富52購01,TW
069239,力成元富52購01,TW
069246,臺股指元富52購01,TW
069248,滬深2X富邦4B購02,TW
069252,中磊富邦4B購01,TW
069280,凱美元富4B購01,TW
069285,聯發科元富5A購03,TW
069293,創意元富52購01,TW
069297,世芯元富4B購06,TW
069299,穎崴元富4B購01,TW
069300,穎崴元富4B購02,TW
069306,華友聯國票4B購01,TW
069310,神基國票4B購01,TW
069324,中磊國票4C購01,TW
069338,鴻海凱基5B購01,TW
069339,鴻海凱基5B購02,TW
069340,台積電凱基5B購04,TW
069341,華碩凱基52購01,TW
069346,欣興凱基4C購03,TW
069347,緯創凱基4C購03,TW
069349,世芯凱基51購01,TW
069351,精銳凱基4B購01,TW
069352,精銳凱基4C購01,TW
069353,材料凱基52購01,TW
069356,亞翔凱基4C購01,TW
069357,精成科凱基4C購01,TW
069361,穎崴凱基4B購01,TW
069365,T50正2永豐4C購02,TW
069371,致茂永豐52購01,TW
069378,精銳永豐52購01,TW
069379,立積永豐52購02,TW
069384,大成鋼統一52購05,TW
069385,大成鋼統一53購01,TW
069386,上銀統一4C購04,TW
069387,鴻海統一52購02,TW
069388,鴻海統一56購04,TW
069389,台積電統一54購02,TW
069390,華邦電統一52購02,TW
069391,技嘉統一62購01,TW
069392,微星統一52購02,TW
069393,瑞昱統一52購01,TW
069394,瑞昱統一52購02,TW
069395,威盛統一52購02,TW
069396,聯發科統一53購04,TW
069397,陽明統一52購02,TW
069398,聯詠統一52購01,TW
069399,智原統一56購01,TW
069400,智原統一58購01,TW
069401,欣興統一52購03,TW
069402,緯創統一62購01,TW
069403,玉晶光統一53購01,TW
069404,群創統一52購01,TW
069405,群創統一52購02,TW
069406,辛耘統一52購02,TW
069407,世芯統一52購02,TW
069408,日月光統一58購01,TW
069409,精銳統一52購04,TW
069410,精銳統一52購05,TW
069411,精銳統一55購01,TW
069412,啟�眵峇@52購02,TW
069413,愛普統一52購01,TW
069414,鼎基統一52購02,TW
069415,永道統一52購01,TW
069416,泓德統一58購01,TW
069417,昇陽半統一52購01,TW
069418,羅昇統一52購01,TW
069419,羅昇統一56購01,TW
069420,羅昇統一58購01,TW
069421,台塑群益53購01,TW
069427,仁寶群益4C購01,TW
069431,致茂群益52購01,TW
069456,台灣50元大4C購01,TW
069457,道瓊銀元大4B購01,TW
069466,台積電元大4B購07,TW
069470,大同元大4B購01,TW
069473,聯發科元大4C購05,TW
069474,聯發科元大51購02,TW
069483,緯創元大4C購02,TW
069506,元債2X永豐58購01,TW
069516,迅得永豐4B購01,TW
069518,中502X元富52購01,TW
069544,中興電群益4B購03,TW
069564,材料群益4C購01,TW
069566,精成科群益4C購01,TW
069568,穎崴群益52購01,TW
069570,FANG+統一51購01,TW
069571,東陽統一51購01,TW
069572,堤維西統一52購01,TW
069573,上銀統一52購02,TW
069574,宇隆統一54購02,TW
069575,國巨統一52購01,TW
069576,國巨統一58購01,TW
069577,台積電統一5A購02,TW
069578,友訊統一52購02,TW
069579,瑞昱統一52購03,TW
069580,台光電統一58購01,TW
069581,威盛統一52購03,TW
069582,威盛統一52購04,TW
069583,長榮統一58購01,TW
069584,陽明統一52購03,TW
069585,萬海統一52購02,TW
069586,萬海統一58購01,TW
069587,富邦金統一51購01,TW
069588,大立光統一62購02,TW
069589,鴻海元富4C購01,TW
069590,緯創統一52購02,TW
069591,新日興統一52購02,TW
069592,新日興統一52購03,TW
069593,新日興統一5A購01,TW
069595,智易統一51購01,TW
069596,健策統一52購01,TW
069597,精銳統一5A購01,TW
069598,材料統一52購02,TW
069599,材料統一58購01,TW
069600,臻鼎統一52購01,TW
069601,崇越統一52購01,TW
069602,崇越統一52購02,TW
069603,樺漢統一51購02,TW
069604,樺漢統一52購01,TW
069605,樺漢統一58購01,TW
069606,鈺邦統一52購02,TW
069607,晶心科統一52購02,TW
069608,晶心科統一52購03,TW
069609,晶心科統一58購01,TW
069610,志強統一52購01,TW
069611,昇陽半統一5A購01,TW
069612,羅昇統一52購02,TW
069613,羅昇統一52購03,TW
069618,上銀凱基4B購01,TW
069620,鴻海凱基5B購03,TW
069622,台積電凱基4B購06,TW
069623,智邦凱基4B購01,TW
069624,致茂凱基4C購01,TW
069633,奇鋐凱基4C購01,TW
069643,祥碩凱基4B購02,TW
069648,T50正2元大4C購03,TW
069651,滬深2X元大4B購03,TW
069653,臺指反元大4B購01,TW
069661,台積電元大51購04,TW
069665,京元電元大4C購02,TW
069666,聯發科元大51購03,TW
069683,亞翔元大4C購01,TW
069703,技嘉富邦4C購01,TW
069710,新日興富邦4B購01,TW
069713,材料富邦4B購01,TW
069724,鴻海兆豐52購01,TW
069728,臺指反富邦52購01,TW
069729,元債2X富邦52購01,TW
069738,群創富邦4C購01,TW
069750,道瓊銀國票52購01,TW
069751,中502X國票4B購01,TW
069752,鴻海國票4B購02,TW
069762,神達國票4B購01,TW
069777,堤維西統一51購01,TW
069778,堤維西統一52購02,TW
069779,堤維西統一52購03,TW
069780,上銀統一52購03,TW
069781,川湖統一52購02,TW
069782,友訊統一58購01,TW
069783,旺宏統一52購01,TW
069784,鴻準統一58購01,TW
069785,致茂統一52購01,TW
069786,威盛統一52購05,TW
069787,威盛統一52購06,TW
069788,威盛統一58購02,TW
069789,美律統一52購01,TW
069790,美律統一52購02,TW
069791,義隆統一52購01,TW
069792,皇昌統一52購03,TW
069793,偉訓統一52購01,TW
069794,華晶科統一58購01,TW
069795,京鼎統一52購01,TW
069796,定穎控統一52購01,TW
069797,精銳統一56購02,TW
069798,精成科統一52購01,TW
069799,精成科統一58購01,TW
069800,台郡統一58購01,TW
069801,啟�眵峇@52購03,TW
069802,迅得統一53購02,TW
069803,鼎基統一56購01,TW
069804,志強統一52購02,TW
069805,志強統一56購01,TW
069806,美利達統一52購01,TW
069807,百和統一52購01,TW
069808,美時永豐52購01,TW
069811,聯發科永豐54購02,TW
069812,長榮永豐53購01,TW
069818,世芯永豐4B購06,TW
069819,神達永豐52購01,TW
069820,精銳永豐4B購01,TW
069821,材料永豐4C購01,TW
069822,立積永豐4B購02,TW
069824,祥碩永豐4B購01,TW
069826,精成科永豐4B購01,TW
069827,勤誠永豐4C購01,TW
069831,鴻海群益59購01,TW
069832,鴻海群益5A購02,TW
069833,鴻海群益5B購01,TW
069834,鴻海群益62購01,TW
069836,致茂群益52購02,TW
069837,佳能群益4B購01,TW
069844,奇鋐群益54購01,TW
069850,世芯群益52購01,TW
069864,滬深2X凱基4B購04,TW
069866,臺指反凱基4B購01,TW
069878,偉訓凱基4C購01,TW
069896,S&P正2元大4B購01,TW
069904,台積電元大51購05,TW
069912,欣興元大4B購07,TW
069916,創意元大4C購01,TW
069920,世芯元大4B購04,TW
069925,材料元大52購01,TW
069928,亞翔元大4C購02,TW
069937,臺股指元大4C購12,TW
069943,滬深2X群益4C購02,TW
069962,材料群益4C購02,TW
069966,堤維西統一52購04,TW
069967,亞德客統一52購01,TW
069968,華新統一58購01,TW
069969,中鴻統一52購01,TW
069970,大成鋼統一52購06,TW
069971,大成鋼統一52購07,TW
069972,大成鋼統一58購01,TW
069973,佳能統一52購01,TW
069974,義隆統一52購02,TW
069975,晟銘電統一52購01,TW
069976,晟銘電統一52購02,TW
069977,華晶科統一52購01,TW
069978,健策統一52購02,TW
069979,世芯統一52購03,TW
069980,材料統一52購03,TW
069981,精成科統一52購02,TW
069982,華孚統一52購01,TW
069983,台郡統一52購01,TW
069984,愛普統一52購02,TW
069985,晶心科統一52購04,TW
069986,鼎基統一52購03,TW
069987,志強統一58購01,TW
069988,美利達統一52購02,TW
069989,百和統一52購02,TW
069994,台積電永豐62購02,TW
069995,聯發科永豐4C購02,TW
069997,長榮永豐51購01,TW
070004,神達永豐4B購02,TW
070010,永道永豐4B購01,TW
070012,T50正2元富52購01,TW
070013,美債2X元富62購01,TW
070014,華城元富52購01,TW
070024,長榮元富58購01,TW
070029,世芯元富4B購07,TW
070030,世芯元富52購02,TW
070033,材料元富58購01,TW
070037,臺股指元富51購01,TW
070072,美時凱基4B購01,TW
070079,國巨凱基4B購01,TW
070094,神達凱基51購01,TW
070100,臺股指凱基4C購10,TW
070101,元日2X元大4C購01,TW
070102,元日2X元大51購03,TW
070108,鴻海元大51購01,TW
070111,台積電元大51購06,TW
070113,聯發科元大51購04,TW
070117,晟銘電元大4B購02,TW
070121,世芯元大51購02,TW
070126,精銳元大4B購02,TW
070127,精銳元大4C購01,TW
070128,材料元大51購01,TW
070129,亞翔元大4C購03,TW
070130,亞翔元大51購01,TW
070155,長榮富邦4B購02,TW
070162,奇鋐富邦4B購01,TW
070164,精成科富邦4B購01,TW
070177,大成鋼富邦4B購01,TW
070182,華友聯統一54購01,TW
070183,亞德客統一52購02,TW
070184,亞德客統一52購03,TW
070185,華新統一51購02,TW
070186,中鴻統一51購02,TW
070187,大成鋼統一52購08,TW
070188,上銀統一56購01,TW
070189,宇隆統一52購02,TW
070190,友訊統一52購03,TW
070191,智邦統一53購01,TW
070192,皇昌統一53購03,TW
070193,晟銘電統一53購01,TW
070194,晟銘電統一53購02,TW
070195,智原統一52購03,TW
070196,欣興統一52購04,TW
070197,華擎統一52購01,TW
070198,華擎統一58購01,TW
070199,健策統一52購03,TW
070200,材料統一56購02,TW
070201,佳必琪統一52購01,TW
070202,達發統一52購01,TW
070203,復盛統一52購01,TW
070210,國企2X永豐4B購01,TW
070212,中502X永豐4B購01,TW
070224,泰金寶永豐4B購01,TW
070227,道瓊銅群益52購01,TW
070239,奇鋐群益54購02,TW
070244,健策群益52購02,TW
070255,道瓊銀元富52購01,TW
070259,美時元富52購01,TW
070270,立隆電元富52購01,TW
070272,皇昌元富52購01,TW
070276,昇貿元富4B購01,TW
070277,創意元富4C購04,TW
070282,中租元富4C購01,TW
070295,緯創國票4B購01,TW
070313,T50正2元大51購01,TW
070320,大成鋼元大4B購01,TW
070325,鴻海元大51購02,TW
070328,聯發科元大51購05,TW
070334,大立光元大51購03,TW
070337,晟銘電元大4B購03,TW
070341,世芯元大51購03,TW
070344,精銳元大4B購03,TW
070345,精銳元大4C購02,TW
070346,材料元大51購02,TW
070348,亞翔元大51購02,TW
070358,T50正2凱基51購02,TW
070360,上銀凱基4C購02,TW
070371,奇鋐凱基4B購01,TW
070379,神達凱基4B購02,TW
070386,臺股指凱基4C購11,TW
070394,啟�硒I邦4B購01,TW
070395,直得元富4B購01,TW
070401,台積電元富52購02,TW
070404,聯發科元富5A購04,TW
070405,建漢元富4B購01,TW
070413,新唐元富4C購01,TW
070442,緯穎國泰4C購03,TW
070444,上銀兆豐52購01,TW
070449,精銳兆豐4B購01,TW
070456,華友聯凱基4B購01,TW
070467,晟銘電凱基4C購01,TW
070476,達發凱基4C購01,TW
070480,華友聯統一52購01,TW
070481,華友聯統一55購01,TW
070482,上銀統一51購01,TW
070483,上銀統一52購04,TW
070484,上銀統一52購05,TW
070485,川湖統一52購03,TW
070486,金寶統一52購01,TW
070487,鴻海統一54購03,TW
070488,順德統一52購01,TW
070489,華碩統一53購01,TW
070490,佳能統一58購02,TW
070491,京城統一54購01,TW
070492,皇昌統一58購01,TW
070493,長榮統一52購02,TW
070494,陽明統一54購01,TW
070495,萬海統一4C購01,TW
070496,神基統一51購03,TW
070497,晟銘電統一52購03,TW
070498,日電貿統一52購02,TW
070499,新日興統一52購04,TW
070500,新日興統一53購01,TW
070501,玉晶光統一56購02,TW
070502,華擎統一51購02,TW
070503,貿聯統一52購02,TW
070504,貿聯統一52購03,TW
070505,貿聯統一52購04,TW
070506,神達統一51購01,TW
070507,神達統一52購02,TW
070508,神達統一52購03,TW
070509,永崴控統一52購01,TW
070510,精銳統一53購01,TW
070511,材料統一52購04,TW
070512,材料統一52購05,TW
070513,材料統一56購03,TW
070514,中租統一52購01,TW
070515,中租統一54購01,TW
070516,聯茂統一51購01,TW
070517,聯茂統一52購01,TW
070518,矽格統一51購01,TW
070519,訊芯統一52購01,TW
070520,達發統一52購02,TW
070521,達發統一52購03,TW
070522,美利達統一52購03,TW
070523,美利達統一58購01,TW
070527,川湖永豐4B購01,TW
070528,鴻海永豐4C購02,TW
070529,台積電永豐5B購01,TW
070530,台積電永豐61購01,TW
070540,台塑群益4C購01,TW
070547,中工群益4B購01,TW
070551,奇鋐群益52購03,TW
070553,健策群益52購03,TW
070554,貿聯群益4C購01,TW
070559,東科群益52購01,TW
070561,亞翔群益4B購01,TW
070568,世紀鋼群益51購01,TW
070577,大成鋼元大4B購02,TW
070579,上銀元大51購03,TW
070581,鴻海元大51購03,TW
070586,皇昌元大51購01,TW
070587,長榮元大51購01,TW
